Batsman,Bowler,Zeroes,Ones,Twos,Threes,Fours,Fives,Sixes,Sevens,Dismissed,Runs,Balls,SR
SV Samson,AD Russell,2,1,0,0,1,0,0,0,1,5,4,125
JP Faulkner,Shakib Al Hasan,1,2,0,0,0,0,0,0,0,2,3,66.66
JP Faulkner,AD Russell,2,0,0,0,1,0,0,0,1,4,3,133.33
KK Nair,Azhar Mahmood,1,1,0,0,0,0,0,0,0,1,2,50
KK Nair,M Morkel,1,1,0,0,0,0,0,0,0,1,2,50
KK Nair,UT Yadav,1,1,0,0,2,0,0,0,1,9,4,225
KK Nair,AD Russell,0,1,0,0,1,0,0,0,0,5,2,250
CH Morris,M Morkel,0,2,0,0,0,0,0,0,0,2,2,100
CH Morris,UT Yadav,1,2,0,0,0,0,0,0,0,2,3,66.66
RV Uthappa,CH Morris,1,1,0,0,1,0,0,0,0,5,3,166.66
RV Uthappa,BB Sran,0,1,0,0,1,0,0,0,0,5,2,250
RV Uthappa,DS Kulkarni,2,0,0,0,1,0,0,0,1,4,3,133.33
G Gambhir,CH Morris,2,1,0,0,0,0,0,0,1,1,3,33.33
MK Pandey,CH Morris,1,0,0,0,0,0,0,0,0,0,1,0
MK Pandey,BB Sran,5,2,0,0,2,0,0,0,0,10,9,111.11
MK Pandey,DS Kulkarni,2,3,0,0,0,0,0,0,1,3,5,60
MK Pandey,JP Faulkner,0,2,0,0,0,0,0,0,0,2,2,100
MK Pandey,SR Watson,1,2,0,0,1,0,0,0,0,6,4,150
YK Pathan,CH Morris,2,4,0,0,1,0,0,0,0,8,7,114.28
YK Pathan,BB Sran,1,3,0,0,0,0,0,0,0,3,4,75
YK Pathan,DS Kulkarni,4,3,1,0,0,0,0,0,0,5,8,62.5
YK Pathan,JP Faulkner,1,3,0,0,1,0,1,0,0,13,6,216.66
YK Pathan,SR Watson,2,2,0,0,1,0,0,0,1,6,5,120
YK Pathan,STR Binny,2,1,0,0,2,0,0,0,0,9,5,180
AD Russell,CH Morris,1,0,0,0,0,0,0,0,1,0,1,0
AD Russell,BB Sran,1,1,0,0,1,0,1,0,0,11,4,275
AD Russell,DS Kulkarni,2,0,1,0,2,0,0,0,0,10,5,200
AD Russell,JP Faulkner,1,3,0,0,0,0,0,0,0,3,4,75
AD Russell,SR Watson,1,2,0,0,1,0,1,0,0,12,5,240
AD Russell,STR Binny,0,1,0,0,0,0,0,0,0,1,1,100
SA Yadav,CH Morris,1,0,0,0,0,0,0,0,1,0,1,0
Shakib Al Hasan,CH Morris,3,0,0,0,0,0,0,0,1,0,3,0
Shakib Al Hasan,DS Kulkarni,0,1,0,0,2,0,0,0,0,9,3,300
Shakib Al Hasan,JP Faulkner,1,3,0,0,0,0,0,0,0,3,4,75
Shakib Al Hasan,SR Watson,0,1,0,0,0,0,0,0,0,1,1,100
Azhar Mahmood,JP Faulkner,2,0,1,0,0,0,0,0,1,2,3,66.66
Azhar Mahmood,SR Watson,3,0,0,0,1,0,0,0,0,4,4,100
PP Chawla,SR Watson,1,0,0,0,0,0,0,0,1,0,1,0
UT Yadav,CH Morris,0,2,0,0,0,0,0,0,0,2,2,100
UT Yadav,JP Faulkner,1,0,0,0,3,0,1,0,0,18,5,360
UT Yadav,SR Watson,3,0,0,0,1,0,0,0,0,4,4,100
M Morkel,CH Morris,0,2,1,0,0,0,0,0,0,4,3,133.33
DA Warner,SL Malinga,1,2,0,0,1,0,0,0,0,6,4,150
DA Warner,MJ McClenaghan,1,0,0,0,0,0,0,0,1,0,1,0
S Dhawan,SL Malinga,1,1,0,0,0,0,0,0,1,1,2,50
MC Henriques,SL Malinga,3,1,0,0,0,0,0,0,0,1,4,25
MC Henriques,MJ McClenaghan,4,2,0,0,1,0,0,0,0,6,7,85.71
MC Henriques,R Vinay Kumar,2,3,0,0,0,0,0,0,0,3,5,60
MC Henriques,J Suchith,2,1,0,0,0,0,0,0,1,1,3,33.33
EJG Morgan,SL Malinga,2,0,0,0,0,0,0,0,0,0,2,0
EJG Morgan,MJ McClenaghan,7,1,1,0,0,0,0,0,1,3,9,33.33
EJG Morgan,R Vinay Kumar,0,2,0,0,1,0,0,0,0,6,3,200
KL Rahul,MJ McClenaghan,0,1,0,0,0,0,0,0,0,1,1,100
KL Rahul,R Vinay Kumar,2,2,0,0,0,0,0,0,0,2,4,50
KL Rahul,J Suchith,3,5,1,0,1,0,0,0,0,11,10,110
KL Rahul,HH Pandya,2,1,2,0,1,0,0,0,0,9,6,150
KL Rahul,Harbhajan Singh,1,2,0,0,0,0,0,0,1,2,3,66.66
NV Ojha,J Suchith,1,0,0,0,0,0,0,0,1,0,1,0
KV Sharma,SL Malinga,2,2,0,0,0,0,0,0,1,2,4,50
KV Sharma,MJ McClenaghan,1,2,1,0,0,0,0,0,0,4,4,100
KV Sharma,J Suchith,2,2,0,0,0,0,0,0,0,2,4,50
KV Sharma,Harbhajan Singh,2,5,0,0,0,0,0,0,0,5,7,71.42
KV Sharma,KA Pollard,0,2,0,0,0,0,0,0,0,2,2,100
A Ashish Reddy,SL Malinga,2,1,1,0,0,0,0,0,0,3,4,75
A Ashish Reddy,Harbhajan Singh,3,3,1,0,0,0,1,0,0,11,8,137.5
A Ashish Reddy,KA Pollard,1,1,1,0,0,0,0,0,1,3,3,100
B Kumar,MJ McClenaghan,1,0,0,0,0,0,0,0,1,0,1,0
B Kumar,KA Pollard,1,0,0,0,0,0,0,0,0,0,1,0
P Kumar,SL Malinga,1,2,0,0,0,0,0,0,0,2,3,66.66
P Kumar,MJ McClenaghan,0,1,0,0,0,0,0,0,0,1,1,100
P Kumar,R Vinay Kumar,1,0,0,0,0,0,0,0,0,0,1,0
P Kumar,KA Pollard,0,1,0,0,0,0,0,0,0,1,1,100
DW Steyn,SL Malinga,0,1,0,0,0,0,0,0,0,1,1,100
DW Steyn,R Vinay Kumar,1,2,0,0,2,0,0,0,0,10,5,200
DW Steyn,KA Pollard,1,2,1,0,1,0,0,0,0,8,5,160
LMP Simmons,DW Steyn,1,4,1,0,2,0,0,0,0,14,8,175
LMP Simmons,B Kumar,9,2,1,0,0,0,0,0,0,4,12,33.33
LMP Simmons,P Kumar,4,2,0,0,1,0,0,0,0,6,7,85.71
LMP Simmons,MC Henriques,5,4,0,0,0,0,0,0,0,4,9,44.44
LMP Simmons,KV Sharma,2,2,1,0,1,0,2,0,1,20,8,250
PA Patel,DW Steyn,4,4,0,0,2,0,0,0,0,12,10,120
PA Patel,B Kumar,1,3,0,0,2,0,0,0,0,11,6,183.33
PA Patel,P Kumar,3,1,0,0,1,0,0,0,0,5,5,100
PA Patel,MC Henriques,3,4,0,0,2,0,0,0,0,12,9,133.33
PA Patel,KV Sharma,2,3,0,0,2,0,0,0,0,11,7,157.14
RG Sharma,KV Sharma,0,1,0,0,0,0,1,0,0,7,2,350
LMP Simmons,R Ashwin,4,3,0,0,0,0,2,0,0,15,9,166.66
LMP Simmons,A Nehra,11,0,2,0,2,0,1,0,0,18,16,112.5
LMP Simmons,P Negi,2,4,1,0,0,0,0,0,0,6,7,85.71
LMP Simmons,RA Jadeja,4,1,1,0,0,0,1,0,1,9,7,128.57
LMP Simmons,MM Sharma,3,3,1,0,1,0,1,0,0,15,9,166.66
LMP Simmons,DJ Bravo,1,2,0,0,0,0,0,0,0,2,3,66.66
PA Patel,R Ashwin,5,3,0,0,1,0,0,0,0,7,9,77.77
PA Patel,A Nehra,1,1,0,0,1,0,0,0,0,5,3,166.66
PA Patel,P Negi,1,4,0,0,2,0,1,0,0,18,8,225
PA Patel,RA Jadeja,0,1,0,0,0,0,0,0,0,1,1,100
PA Patel,MM Sharma,0,1,0,0,0,0,0,0,0,1,1,100
PA Patel,DJ Bravo,1,1,1,0,0,0,0,0,1,3,3,100
RG Sharma,P Negi,0,4,0,0,1,0,0,0,0,8,5,160
RG Sharma,RA Jadeja,1,2,0,0,0,0,1,0,0,8,4,200
RG Sharma,MM Sharma,0,2,0,0,0,0,0,0,0,2,2,100
RG Sharma,DJ Bravo,2,1,0,0,0,0,0,0,1,1,3,33.33
KA Pollard,A Nehra,2,1,0,0,0,0,0,0,0,1,3,33.33
KA Pollard,P Negi,0,2,0,0,0,0,2,0,0,14,4,350
KA Pollard,MM Sharma,1,1,0,0,1,0,1,0,0,11,4,275
KA Pollard,DJ Bravo,1,3,0,0,0,0,2,0,1,15,6,250
HH Pandya,A Nehra,1,0,0,0,0,0,0,0,1,0,1,0
HH Pandya,DJ Bravo,0,1,0,0,0,0,0,0,0,1,1,100
AT Rayudu,A Nehra,1,1,0,0,0,0,0,0,0,1,2,50
AT Rayudu,MM Sharma,1,1,0,0,0,0,0,0,1,1,2,50
AT Rayudu,DJ Bravo,0,2,1,0,1,0,0,0,0,8,4,200
Harbhajan Singh,DJ Bravo,0,2,0,0,1,0,0,0,0,6,3,200
J Suchith,DJ Bravo,0,1,0,0,0,0,0,0,0,1,1,100
DR Smith,SL Malinga,4,0,0,0,0,0,0,0,1,0,4,0
MEK Hussey,SL Malinga,2,3,0,0,0,0,0,0,0,3,5,60
MEK Hussey,MJ McClenaghan,0,2,0,0,1,0,0,0,0,6,3,200
MEK Hussey,R Vinay Kumar,1,1,0,0,0,0,1,0,1,7,3,233.33
F du Plessis,SL Malinga,0,3,0,0,0,0,0,0,0,3,3,100
F du Plessis,MJ McClenaghan,4,0,0,0,4,0,1,0,0,22,9,244.44
F du Plessis,R Vinay Kumar,2,2,1,0,0,0,0,0,0,4,5,80
F du Plessis,Harbhajan Singh,2,7,0,0,1,0,0,0,0,11,10,110
F du Plessis,KA Pollard,1,3,0,0,0,0,0,0,0,3,4,75
F du Plessis,J Suchith,1,2,0,0,0,0,0,0,1,2,3,66.66
SK Raina,R Vinay Kumar,2,1,0,0,0,0,1,0,0,7,4,175
SK Raina,Harbhajan Singh,3,4,0,0,0,0,1,0,1,10,8,125
SK Raina,KA Pollard,1,6,1,0,0,0,0,0,0,8,8,100
MS Dhoni,Harbhajan Singh,1,0,0,0,0,0,0,0,1,0,1,0
DJ Bravo,Harbhajan Singh,2,3,0,0,0,0,0,0,0,3,5,60
DJ Bravo,KA Pollard,0,1,0,0,0,0,0,0,0,1,1,100
DJ Bravo,J Suchith,4,2,0,0,2,0,1,0,0,16,9,177.77
RA Jadeja,SL Malinga,0,2,0,0,0,0,0,0,0,2,2,100
RA Jadeja,MJ McClenaghan,1,0,0,0,0,0,1,0,1,6,2,300
RA Jadeja,R Vinay Kumar,0,1,0,0,0,0,0,0,0,1,1,100
RA Jadeja,KA Pollard,0,2,2,0,1,0,0,0,0,10,5,200
P Negi,R Vinay Kumar,1,1,1,0,0,0,0,0,1,3,3,100
R Ashwin,SL Malinga,1,3,1,0,2,0,0,0,1,13,7,185.71
R Ashwin,MJ McClenaghan,0,2,0,0,0,0,1,0,0,8,3,266.66
R Ashwin,R Vinay Kumar,0,2,0,0,0,0,0,0,0,2,2,100
MM Sharma,SL Malinga,0,2,0,0,0,0,0,0,0,2,2,100
MM Sharma,MJ McClenaghan,0,1,0,0,0,0,0,0,0,1,1,100
A Nehra,SL Malinga,1,0,0,0,0,0,0,0,1,0,1,0
CH Gayle,CH Morris,7,1,0,0,3,0,0,0,0,13,11,118.18
CH Gayle,JP Faulkner,2,2,0,0,0,0,0,0,0,2,4,50
CH Gayle,DS Kulkarni,5,1,0,0,1,0,1,0,1,11,8,137.5
CH Gayle,SR Watson,2,1,0,0,0,0,0,0,0,1,3,33.33
V Kohli,CH Morris,0,1,0,0,0,0,0,0,0,1,1,100
V Kohli,JP Faulkner,0,1,1,0,0,0,0,0,0,3,2,150
V Kohli,DS Kulkarni,4,2,1,0,0,0,0,0,1,4,7,57.14
V Kohli,SR Watson,1,2,0,0,0,0,0,0,0,2,3,66.66
V Kohli,Ankit Sharma,3,2,0,0,0,0,0,0,0,2,5,40
AB de Villiers,CH Morris,0,0,1,0,0,0,2,0,0,14,3,466.66
AB de Villiers,JP Faulkner,0,4,2,0,0,0,0,0,0,8,6,133.33
AB de Villiers,DS Kulkarni,0,2,0,0,0,0,0,0,0,2,2,100
AB de Villiers,SR Watson,4,3,3,0,3,0,0,0,0,21,13,161.53
AB de Villiers,Ankit Sharma,3,4,0,0,1,0,2,0,0,20,10,200
AB de Villiers,STR Binny,3,1,0,0,0,0,0,0,0,1,4,25
Mandeep Singh,CH Morris,2,2,1,0,0,0,0,0,0,4,5,80
Mandeep Singh,JP Faulkner,3,3,0,0,5,0,1,0,0,29,12,241.66
Mandeep Singh,DS Kulkarni,4,1,0,0,1,0,1,0,0,11,7,157.14
Mandeep Singh,SR Watson,1,4,0,0,0,0,0,0,0,4,5,80
Mandeep Singh,Ankit Sharma,0,2,0,0,1,0,0,0,0,6,3,200
Mandeep Singh,STR Binny,2,0,0,0,0,0,0,0,0,0,2,0
KD Karthik,CH Morris,1,0,1,0,0,0,1,0,1,8,3,266.66
SN Khan,CH Morris,0,1,0,0,0,0,0,0,0,1,1,100
AM Rahane,MA Starc,2,3,0,0,0,0,0,0,0,3,5,60
AM Rahane,S Aravind,5,5,0,0,1,0,0,0,0,9,11,81.81
AM Rahane,HV Patel,1,4,0,0,1,0,0,0,0,8,6,133.33
AM Rahane,D Wiese,1,4,2,0,2,0,0,0,0,16,9,177.77
AM Rahane,YS Chahal,3,4,1,0,0,0,0,0,1,6,8,75
SR Watson,MA Starc,0,1,0,0,2,0,0,0,0,9,3,300
SR Watson,S Aravind,1,1,0,0,0,0,0,0,1,1,2,50
SV Samson,S Aravind,1,1,1,0,0,0,0,0,0,3,3,100
SV Samson,HV Patel,3,2,0,0,0,0,0,0,1,2,5,40
SPD Smith,MA Starc,2,1,0,0,1,0,0,0,0,5,4,125
SPD Smith,HV Patel,0,1,0,0,0,0,0,0,0,1,1,100
SPD Smith,D Wiese,1,2,0,0,0,0,0,0,1,2,3,66.66
SPD Smith,YS Chahal,2,2,1,0,0,0,0,0,0,4,5,80
KK Nair,S Aravind,1,0,1,0,0,0,0,0,0,2,2,100
KK Nair,HV Patel,1,0,0,0,0,0,0,0,1,0,1,0
KK Nair,D Wiese,4,1,0,0,1,0,0,0,0,5,6,83.33
KK Nair,YS Chahal,2,1,0,0,1,0,0,0,0,5,4,125
DJ Hooda,MA Starc,2,1,1,0,0,0,0,0,0,3,4,75
DJ Hooda,HV Patel,3,0,2,0,0,0,0,0,0,4,5,80
DJ Hooda,D Wiese,2,1,1,0,0,0,0,0,1,3,4,75
DJ Hooda,YS Chahal,0,1,0,0,0,0,0,0,0,1,1,100
JP Faulkner,S Aravind,3,0,0,0,1,0,0,0,1,4,4,100
STR Binny,S Aravind,1,0,0,0,0,0,0,0,0,0,1,0
CH Morris,MA Starc,2,0,0,0,0,0,0,0,1,0,2,0
CH Morris,S Aravind,1,0,0,0,0,0,0,0,0,0,1,0
Ankit Sharma,MA Starc,1,0,0,0,0,0,0,0,0,0,1,0
Ankit Sharma,D Wiese,0,1,0,0,1,0,0,0,0,5,2,250
Ankit Sharma,YS Chahal,0,2,0,0,0,0,0,0,0,2,2,100
DS Kulkarni,MA Starc,4,1,0,0,0,0,0,0,0,1,5,20
DS Kulkarni,YS Chahal,2,2,0,0,0,0,0,0,1,2,4,50
CH Gayle,A Nehra,6,1,0,0,0,0,1,0,0,7,8,87.5
CH Gayle,R Ashwin,9,2,0,0,1,0,0,0,0,6,12,50
CH Gayle,MM Sharma,6,3,2,0,1,0,0,0,0,11,12,91.66
CH Gayle,SK Raina,2,4,0,0,0,0,2,0,1,16,8,200
CH Gayle,DJ Bravo,2,1,0,0,0,0,0,0,0,1,3,33.33
V Kohli,A Nehra,5,0,0,0,1,0,1,0,1,10,7,142.85
V Kohli,R Ashwin,0,2,0,0,0,0,0,0,0,2,2,100
AB de Villiers,A Nehra,2,1,0,0,0,0,0,0,1,1,3,33.33
Mandeep Singh,R Ashwin,3,1,1,0,0,0,0,0,1,3,5,60
Mandeep Singh,MM Sharma,1,1,0,0,0,0,0,0,0,1,2,50
KD Karthik,A Nehra,1,0,0,0,1,0,0,0,1,4,2,200
KD Karthik,R Ashwin,4,0,1,0,0,0,0,0,0,2,5,40
KD Karthik,MM Sharma,1,3,0,0,0,0,0,0,0,3,4,75
KD Karthik,SK Raina,2,3,1,0,3,0,0,0,0,17,9,188.88
KD Karthik,DJ Bravo,3,0,0,0,0,0,0,0,0,0,3,0
KD Karthik,P Negi,1,1,0,0,0,0,0,0,0,1,2,50
KD Karthik,RA Jadeja,0,1,0,0,0,0,0,0,0,1,1,100
SN Khan,A Nehra,0,2,0,0,0,0,0,0,0,2,2,100
SN Khan,MM Sharma,1,2,0,0,1,0,0,0,0,6,4,150
SN Khan,SK Raina,0,1,0,0,0,0,0,0,0,1,1,100
SN Khan,DJ Bravo,1,3,0,0,1,0,0,0,1,7,5,140
SN Khan,P Negi,2,1,1,0,0,0,0,0,0,3,4,75
SN Khan,RA Jadeja,1,0,2,0,2,0,0,0,0,12,5,240
D Wiese,A Nehra,0,1,1,0,0,0,0,0,0,3,2,150
D Wiese,MM Sharma,1,0,0,0,0,0,0,0,1,0,1,0
D Wiese,DJ Bravo,1,1,1,0,0,0,1,0,0,9,4,225
HV Patel,MM Sharma,0,1,0,0,0,0,0,0,0,1,1,100
HV Patel,DJ Bravo,0,1,0,0,0,0,0,0,0,1,1,100
MA Starc,DJ Bravo,0,1,0,0,0,0,0,0,0,1,1,100
S Aravind,DJ Bravo,1,0,0,0,0,0,0,0,0,0,1,0
DR Smith,MA Starc,2,3,0,0,2,0,0,0,0,11,7,157.14
DR Smith,S Aravind,2,2,0,0,1,0,0,0,1,6,5,120
MEK Hussey,MA Starc,3,5,0,0,0,0,0,0,0,5,8,62.5
MEK Hussey,S Aravind,2,5,2,0,1,0,0,0,0,13,10,130
MEK Hussey,HV Patel,2,2,0,0,1,0,0,0,0,6,5,120
MEK Hussey,D Wiese,3,7,0,0,1,0,0,0,1,11,11,100
MEK Hussey,YS Chahal,3,6,0,1,0,0,2,0,0,21,12,175
F du Plessis,S Aravind,5,2,0,1,0,0,0,0,0,5,8,62.5
F du Plessis,HV Patel,3,0,0,0,0,0,0,0,0,0,3,0
F du Plessis,D Wiese,1,4,0,0,2,0,0,0,0,12,7,171.42
F du Plessis,YS Chahal,1,2,1,0,0,0,0,0,1,4,4,100
SK Raina,YS Chahal,2,0,0,0,0,0,0,0,1,0,2,0
MS Dhoni,MA Starc,1,4,1,0,1,0,0,0,0,10,7,142.85
MS Dhoni,S Aravind,0,1,0,0,0,0,0,0,0,1,1,100
MS Dhoni,HV Patel,5,3,2,0,0,0,0,0,1,7,10,70
MS Dhoni,D Wiese,1,3,1,0,0,0,0,0,0,5,5,100
MS Dhoni,YS Chahal,3,3,0,0,0,0,0,0,0,3,6,50
P Negi,MA Starc,0,1,0,0,0,0,0,0,0,1,1,100
P Negi,HV Patel,0,1,2,0,0,0,1,0,0,11,4,275
P Negi,D Wiese,1,0,0,0,0,0,0,0,0,0,1,0
DJ Bravo,MA Starc,1,0,0,0,0,0,0,0,1,0,1,0
R Ashwin,HV Patel,0,1,0,0,0,0,0,0,0,1,1,100
LMP Simmons,A Nehra,5,4,0,0,1,0,0,0,0,8,10,80
LMP Simmons,MM Sharma,0,1,2,0,1,0,0,0,0,9,4,225
LMP Simmons,R Ashwin,6,2,0,0,1,0,1,0,0,12,10,120
LMP Simmons,RA Jadeja,3,2,0,0,4,0,1,0,0,24,10,240
LMP Simmons,P Negi,2,4,0,0,1,0,1,0,0,14,8,175
LMP Simmons,DJ Bravo,1,1,0,0,0,0,0,0,0,1,2,50
LMP Simmons,DR Smith,1,0,0,0,0,0,0,0,1,0,1,0
PA Patel,A Nehra,3,0,0,0,0,0,0,0,0,0,3,0
RG Sharma,A Nehra,1,2,0,0,2,0,0,0,0,10,5,200
RG Sharma,MM Sharma,3,1,1,0,2,0,1,0,0,17,8,212.5
RG Sharma,R Ashwin,1,0,1,0,0,0,1,0,0,8,3,266.66
RG Sharma,RA Jadeja,0,2,0,0,0,0,0,0,0,2,2,100
RG Sharma,P Negi,0,4,0,0,0,0,0,0,0,4,4,100
RG Sharma,DJ Bravo,1,1,0,0,2,0,0,0,1,9,4,225
KA Pollard,A Nehra,1,0,0,0,1,0,3,0,0,22,5,440
KA Pollard,MM Sharma,4,2,1,0,0,0,0,0,1,4,7,57.14
KA Pollard,DJ Bravo,0,3,1,0,1,0,0,0,0,9,5,180
KA Pollard,DR Smith,0,1,0,0,0,0,0,0,0,1,1,100
AT Rayudu,A Nehra,0,1,0,0,0,0,0,0,0,1,1,100
AT Rayudu,MM Sharma,2,2,0,0,0,0,1,0,0,8,5,160
AT Rayudu,DJ Bravo,2,5,0,0,0,0,1,0,0,11,8,137.5
AT Rayudu,DR Smith,3,2,4,0,0,0,1,0,0,16,10,160
HH Pandya,DJ Bravo,2,0,0,0,0,0,0,0,1,0,2,0
Harbhajan Singh,DJ Bravo,2,0,0,0,0,0,1,0,0,6,3,200
DR Smith,SL Malinga,6,3,0,0,1,0,0,0,0,7,10,70
DR Smith,MJ McClenaghan,4,2,0,0,0,0,1,0,0,8,7,114.28
DR Smith,R Vinay Kumar,4,2,0,0,1,0,0,0,0,6,7,85.71
DR Smith,HH Pandya,6,4,0,0,4,0,0,0,0,20,14,142.85
DR Smith,Harbhajan Singh,3,4,0,0,3,0,0,0,1,16,10,160
MEK Hussey,SL Malinga,2,0,0,0,0,0,0,0,0,0,2,0
MEK Hussey,MJ McClenaghan,3,0,0,0,0,0,0,0,1,0,3,0
MEK Hussey,R Vinay Kumar,3,0,0,0,1,0,0,0,0,4,4,100
SK Raina,MJ McClenaghan,1,0,0,0,1,0,0,0,0,4,2,200
SK Raina,R Vinay Kumar,1,0,0,0,0,0,0,0,0,0,1,0
SK Raina,HH Pandya,2,2,1,0,2,0,0,0,0,12,7,171.42
SK Raina,Harbhajan Singh,3,4,1,0,0,0,1,0,1,12,9,133.33
MS Dhoni,SL Malinga,1,1,1,0,0,0,1,0,1,9,4,225
MS Dhoni,MJ McClenaghan,2,0,0,0,1,0,0,0,0,4,3,133.33
MS Dhoni,HH Pandya,2,1,1,0,0,0,0,0,0,3,4,75
MS Dhoni,Harbhajan Singh,0,2,0,0,0,0,0,0,0,2,2,100
DJ Bravo,MJ McClenaghan,2,0,0,0,0,0,1,0,1,6,3,200
DJ Bravo,Harbhajan Singh,1,1,1,0,0,0,0,0,0,3,3,100
P Negi,SL Malinga,2,2,0,0,0,0,0,0,1,2,4,50
P Negi,R Vinay Kumar,0,1,0,0,0,0,0,0,0,1,1,100
F du Plessis,SL Malinga,0,1,0,0,0,0,0,0,0,1,1,100
F du Plessis,R Vinay Kumar,2,0,0,0,0,0,0,0,1,0,2,0
RA Jadeja,SL Malinga,0,2,0,0,0,0,0,0,0,2,2,100
RA Jadeja,MJ McClenaghan,0,2,0,0,0,0,0,0,0,2,2,100
RA Jadeja,R Vinay Kumar,0,3,0,0,1,0,0,0,0,7,4,175
R Ashwin,SL Malinga,0,2,0,0,0,0,0,0,0,2,2,100
R Ashwin,MJ McClenaghan,2,0,0,0,0,0,0,0,1,0,2,0
MM Sharma,MJ McClenaghan,1,1,0,0,0,0,0,0,0,1,2,50
MM Sharma,R Vinay Kumar,0,0,2,0,1,0,2,0,0,20,5,400
